"allid","fem","name","mn_pos_jp_fin","mn0_pos_jp_fin"
108028008,0,"平野 博文","少子化対策担当大臣","厚生労働大臣"
108028011,0,"平野 博文","少子化対策担当大臣","国土交通大臣"
108028012,0,"平野 博文","少子化対策担当大臣","環境大臣"
108028013,0,"平野 博文","少子化対策担当大臣","防衛大臣（防衛庁長官）"
108028014,0,"平野 博文","少子化対策担当大臣","国家公安委員会委員長"
108028015,0,"平野 博文","少子化対策担当大臣","防災担当大臣"
108028016,0,"平野 博文","少子化対策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
108028017,0,"平野 博文","少子化対策担当大臣","沖縄及び北方対策担当大臣"
108028019,0,"平野 博文","少子化対策担当大臣","経済財政政策担当大臣"
108028020,0,"平野 博文","少子化対策担当大臣","科学技術政策担当大臣"
108028021,0,"平野 博文","少子化対策担当大臣","規制改革担当大臣"
108028029,0,"平野 博文","少子化対策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
108028039,0,"平野 博文","少子化対策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
108028040,0,"平野 博文","少子化対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
108028043,0,"平野 博文","少子化対策担当大臣","海洋政策担当大臣"
108028044,0,"平野 博文","少子化対策担当大臣","拉致問題担当大臣"
108028045,0,"平野 博文","少子化対策担当大臣","再チャレンジ担当大臣"
108028048,0,"平野 博文","少子化対策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
108028061,0,"平野 博文","少子化対策担当大臣","原子力防災担当大臣"
108028062,0,"平野 博文","少子化対策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
108028066,0,"平野 博文","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
108028071,0,"平野 博文","少子化対策担当大臣","国土強靱化担当大臣"
108028072,0,"平野 博文","少子化対策担当大臣","クールジャパン戦略担当大臣"
108028076,0,"平野 博文","少子化対策担当大臣","知的財産戦略担当大臣"
108028079,0,"平野 博文","少子化対策担当大臣","マイナンバー制度担当大臣"
108028082,0,"平野 博文","少子化対策担当大臣","こども政策担当大臣"
108028083,0,"平野 博文","少子化対策担当大臣","孤独・孤立対策担当大臣"
108028086,0,"平野 博文","少子化対策担当大臣","経済安全保障担当大臣"
109003004,0,"原口 一博","総務大臣","法務大臣"
109003005,0,"原口 一博","総務大臣","外務大臣"
109003007,0,"原口 一博","総務大臣","文部科学大臣"
109003008,0,"原口 一博","総務大臣","厚生労働大臣"
109003011,0,"原口 一博","総務大臣","国土交通大臣"
109003012,0,"原口 一博","総務大臣","環境大臣"
109003013,0,"原口 一博","総務大臣","防衛大臣（防衛庁長官）"
109003014,0,"原口 一博","総務大臣","国家公安委員会委員長"
109003015,0,"原口 一博","総務大臣","防災担当大臣"
109003016,0,"原口 一博","総務大臣","行政改革担当大臣
（行政刷新担当大臣）"
109003017,0,"原口 一博","総務大臣","沖縄及び北方対策担当大臣"
109003019,0,"原口 一博","総務大臣","経済財政政策担当大臣"
109003020,0,"原口 一博","総務大臣","科学技術政策担当大臣"
109003021,0,"原口 一博","総務大臣","規制改革担当大臣"
109003022,0,"原口 一博","総務大臣","男女共同参画担当大臣"
109003024,0,"原口 一博","総務大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
109003028,0,"原口 一博","総務大臣","少子化対策担当大臣"
109003029,0,"原口 一博","総務大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
109003039,0,"原口 一博","総務大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
109003043,0,"原口 一博","総務大臣","海洋政策担当大臣"
109003044,0,"原口 一博","総務大臣","拉致問題担当大臣"
109003045,0,"原口 一博","総務大臣","再チャレンジ担当大臣"
109003048,0,"原口 一博","総務大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
109003061,0,"原口 一博","総務大臣","原子力防災担当大臣"
109003062,0,"原口 一博","総務大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
109003066,0,"原口 一博","総務大臣","東京オリンピック・パラリンピック担当大臣"
109003071,0,"原口 一博","総務大臣","国土強靱化担当大臣"
109003072,0,"原口 一博","総務大臣","クールジャパン戦略担当大臣"
109003076,0,"原口 一博","総務大臣","知的財産戦略担当大臣"
109003079,0,"原口 一博","総務大臣","マイナンバー制度担当大臣"
109003082,0,"原口 一博","総務大臣","こども政策担当大臣"
109003083,0,"原口 一博","総務大臣","孤独・孤立対策担当大臣"
109003086,0,"原口 一博","総務大臣","経済安全保障担当大臣"
109040004,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","法務大臣"
109040005,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","外務大臣"
109040007,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","文部科学大臣"
109040008,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","厚生労働大臣"
109040011,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国土交通大臣"
109040012,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","環境大臣"
109040013,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","防衛大臣（防衛庁長官）"
109040014,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国家公安委員会委員長"
109040015,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","防災担当大臣"
109040016,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
109040017,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","沖縄及び北方対策担当大臣"
109040019,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","経済財政政策担当大臣"
109040020,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","科学技術政策担当大臣"
109040021,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","規制改革担当大臣"
109040022,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","男女共同参画担当大臣"
109040024,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
109040028,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","少子化対策担当大臣"
109040029,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
109040039,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
109040043,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","海洋政策担当大臣"
109040044,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","拉致問題担当大臣"
109040045,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","再チャレンジ担当大臣"
109040048,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
109040061,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","原子力防災担当大臣"
109040062,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
109040066,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","東京オリンピック・パラリンピック担当大臣"
109040071,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国土強靱化担当大臣"
109040072,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","クールジャパン戦略担当大臣"
109040076,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","知的財産戦略担当大臣"
109040079,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","マイナンバー制度担当大臣"
109040082,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","こども政策担当大臣"
109040083,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","孤独・孤立対策担当大臣"
109040086,0,"原口 一博","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","経済安全保障担当大臣"
111005003,0,"岡田 克也","外務大臣","総務大臣"
111005004,0,"岡田 克也","外務大臣","法務大臣"
111005007,0,"岡田 克也","外務大臣","文部科学大臣"
111005008,0,"岡田 克也","外務大臣","厚生労働大臣"
111005011,0,"岡田 克也","外務大臣","国土交通大臣"
111005012,0,"岡田 克也","外務大臣","環境大臣"
111005013,0,"岡田 克也","外務大臣","防衛大臣（防衛庁長官）"
111005014,0,"岡田 克也","外務大臣","国家公安委員会委員長"
111005015,0,"岡田 克也","外務大臣","防災担当大臣"
111005017,0,"岡田 克也","外務大臣","沖縄及び北方対策担当大臣"
111005019,0,"岡田 克也","外務大臣","経済財政政策担当大臣"
111005020,0,"岡田 克也","外務大臣","科学技術政策担当大臣"
111005021,0,"岡田 克也","外務大臣","規制改革担当大臣"
111005024,0,"岡田 克也","外務大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
111005029,0,"岡田 克也","外務大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
111005040,0,"岡田 克也","外務大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
111005043,0,"岡田 克也","外務大臣","海洋政策担当大臣"
111005044,0,"岡田 克也","外務大臣","拉致問題担当大臣"
111005045,0,"岡田 克也","外務大臣","再チャレンジ担当大臣"
111005048,0,"岡田 克也","外務大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
111005061,0,"岡田 克也","外務大臣","原子力防災担当大臣"
111005062,0,"岡田 克也","外務大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
111005066,0,"岡田 克也","外務大臣","東京オリンピック・パラリンピック担当大臣"
111005071,0,"岡田 克也","外務大臣","国土強靱化担当大臣"
111005072,0,"岡田 克也","外務大臣","クールジャパン戦略担当大臣"
111005076,0,"岡田 克也","外務大臣","知的財産戦略担当大臣"
111005079,0,"岡田 克也","外務大臣","マイナンバー制度担当大臣"
111005082,0,"岡田 克也","外務大臣","こども政策担当大臣"
111005083,0,"岡田 克也","外務大臣","孤独・孤立対策担当大臣"
111005086,0,"岡田 克也","外務大臣","経済安全保障担当大臣"
111016003,0,"岡田 克也","行政改革担当大臣
（行政刷新担当大臣）","総務大臣"
